video_id,date,count
11,07/01/2018,49
55,27/01/2018,49
16,29/12/2017,49
56,21/10/2017,49
49,16/01/2018,49
14,06/01/2018,49
83,08/01/2018,49
30,22/10/2017,49
56,08/11/2017,49
80,29/12/2017,49
31,07/11/2017,49
43,06/01/2018,49
63,17/11/2017,49
58,20/01/2018,49
80,12/11/2017,50
19,01/02/2018,50
78,31/10/2017,50
65,09/11/2017,50
71,05/11/2017,50
72,05/11/2017,50
22,10/01/2018,50
22,07/01/2018,50
42,19/10/2017,50
31,13/11/2017,50
98,24/11/2017,50
92,19/11/2017,50
64,22/11/2017,50
29,02/01/2018,50
79,31/10/2017,50
79,17/11/2017,50
98,14/01/2018,50
27,07/10/2017,50
2,16/12/2017,50
76,05/11/2017,50
11,25/12/2017,50
66,27/12/2017,50
41,23/11/2017,50
63,07/12/2017,50
92,13/12/2017,50
24,06/02/2018,50
26,28/12/2017,50
19,10/12/2017,50
92,23/01/2018,50
77,23/12/2017,50
72,21/10/2017,50
72,10/10/2017,50
42,24/10/2017,50
38,29/12/2017,50
55,10/12/2017,50
2,16/11/2017,50
80,20/12/2017,50
23,06/01/2018,50
19,15/12/2017,50
19,13/12/2017,50
60,04/12/2017,50
76,02/11/2017,50
26,24/01/2018,50
31,16/11/2017,50
78,06/11/2017,50
2,16/10/2017,50
30,13/11/2017,50
28,05/11/2017,50
90,30/12/2017,50
60,04/01/2018,50
37,27/11/2017,50
60,22/12/2017,50
79,25/10/2017,50
10,19/01/2018,50
12,21/01/2018,50
47,03/12/2017,50
92,12/12/2017,50
39,14/11/2017,50
90,26/12/2017,50
40,04/11/2017,50
42,01/11/2017,50
31,02/01/2018,50
58,29/11/2017,50
16,11/12/2017,50
32,08/09/2017,50
53,01/12/2017,50
12,28/12/2017,50
27,19/11/2017,50
58,25/01/2018,50
38,02/01/2018,50
92,16/01/2018,50
61,28/12/2017,50
72,20/10/2017,50
25,11/10/2017,50
71,07/12/2017,50
32,16/10/2017,50
2,24/10/2017,50
19,18/01/2018,50
12,10/01/2018,50
42,09/12/2017,50
29,12/01/2018,50
79,22/10/2017,50
77,25/11/2017,50
61,10/01/2018,50
65,08/11/2017,50
32,11/10/2017,50
19,03/01/2018,50
47,27/11/2017,50
99,18/01/2018,50
61,25/01/2018,50
29,26/11/2017,50
40,12/01/2018,50
53,29/12/2017,50
19,04/12/2017,50
55,20/01/2018,50
49,02/02/2018,50
47,30/11/2017,50
76,26/10/2017,50
76,08/11/2017,50
41,09/02/2018,50
73,14/12/2017,50
37,18/12/2017,50
47,13/11/2017,50
78,16/01/2018,50
23,26/01/2018,50
38,24/10/2017,50
94,20/11/2017,50
19,03/02/2018,50
78,10/12/2017,50
53,19/12/2017,50
3,27/10/2017,50
14,04/12/2017,50
53,05/01/2018,50
73,20/11/2017,50
56,18/12/2017,50
100,08/02/2018,50
10,25/01/2018,50
56,06/01/2018,50
66,16/12/2017,50
29,20/10/2017,51
30,20/11/2017,51
78,16/11/2017,51
41,24/12/2017,51
70,28/12/2017,51
2,29/11/2017,51
58,30/12/2017,51
38,03/11/2017,51
79,27/09/2017,51
85,25/01/2018,51
63,23/12/2017,51
96,31/12/2017,51
92,10/12/2017,51
71,08/11/2017,51
72,04/11/2017,51
63,18/12/2017,51
2,27/10/2017,51
11,27/12/2017,51
47,17/10/2017,51
29,06/12/2017,51
29,24/11/2017,51
55,08/12/2017,51
64,21/10/2017,51
10,13/01/2018,51
42,13/11/2017,51
56,13/11/2017,51
78,28/10/2017,51
47,22/10/2017,51
23,27/11/2017,51
63,01/02/2018,51
14,18/01/2018,51
26,08/01/2018,51
43,25/12/2017,51
77,15/10/2017,51
81,28/12/2017,51
71,10/10/2017,51
85,07/01/2018,51
72,08/10/2017,51
97,09/11/2017,51
14,27/11/2017,51
37,15/12/2017,51
60,02/11/2017,51
92,25/12/2017,51
55,27/11/2017,51
16,18/12/2017,51
92,01/12/2017,51
38,09/12/2017,51
10,20/01/2018,51
77,01/12/2017,51
58,04/01/2018,51
37,11/10/2017,51
42,13/10/2017,51
41,20/01/2018,51
64,28/10/2017,51
100,22/02/2018,51
53,22/12/2017,51
42,08/10/2017,51
25,15/11/2017,51
98,13/12/2017,51
61,07/01/2018,51
61,19/01/2018,51
47,21/11/2017,51
2,28/11/2017,51
35,03/01/2018,51
28,14/11/2017,51
14,03/01/2018,51
64,09/11/2017,51
71,25/11/2017,51
49,13/02/2018,51
41,02/02/2018,51
65,01/10/2017,51
33,06/02/2018,51
94,06/11/2017,51
40,15/01/2018,51
85,10/02/2018,51
31,14/11/2017,51
49,05/01/2018,51
26,11/01/2018,51
30,25/11/2017,51
14,26/01/2018,51
60,01/12/2017,51
25,01/12/2017,51
22,28/12/2017,51
6,11/10/2017,51
28,08/10/2017,51
78,10/01/2018,51
39,28/11/2017,51
81,12/12/2017,51
29,26/12/2017,51
32,22/10/2017,51
36,22/02/2018,51
60,23/12/2017,51
10,02/02/2018,51
72,04/12/2017,51
78,18/01/2018,51
80,15/12/2017,51
29,07/11/2017,51
99,29/01/2018,51
76,17/11/2017,51
40,30/12/2017,51
92,16/11/2017,51
80,05/12/2017,51
29,30/11/2017,51
28,06/10/2017,51
81,25/11/2017,51
28,12/10/2017,51
31,06/01/2018,51
20,11/01/2018,51
43,17/12/2017,51
79,26/10/2017,51
60,30/11/2017,51
77,03/12/2017,51
11,04/01/2018,51
92,29/11/2017,51
78,17/11/2017,51
19,28/12/2017,51
48,10/11/2017,51
53,07/01/2018,51
23,03/02/2018,51
37,22/11/2017,51
43,22/12/2017,51
11,19/11/2017,52
11,06/12/2017,52
60,11/11/2017,52
63,11/12/2017,52
26,18/01/2018,52
71,20/09/2017,52
61,22/02/2018,52
71,03/12/2017,52
42,11/12/2017,52
11,11/01/2018,52
85,03/02/2018,52
36,26/01/2018,52
16,26/11/2017,52
6,28/10/2017,52
23,14/01/2018,52
19,22/01/2018,52
63,31/01/2018,52
65,07/11/2017,52
28,01/10/2017,52
72,23/11/2017,52
31,23/10/2017,52
32,16/09/2017,52
49,28/01/2018,52
47,08/11/2017,52
81,21/12/2017,52
38,17/10/2017,52
23,07/01/2018,52
3,08/11/2017,52
64,04/11/2017,52
47,01/12/2017,52
23,01/02/2018,52
11,14/12/2017,52
12,05/01/2018,52
11,14/11/2017,52
35,31/01/2018,52
68,10/11/2017,52
29,11/11/2017,52
60,02/01/2018,52
35,25/12/2017,52
33,02/02/2018,52
90,23/12/2017,52
37,20/10/2017,52
6,18/10/2017,52
40,20/12/2017,52
98,20/12/2017,52
92,14/11/2017,52
31,14/01/2018,52
61,01/01/2018,52
35,10/01/2018,52
87,01/02/2018,52
20,17/01/2018,52
61,04/02/2018,52
92,29/12/2017,52
32,09/10/2017,52
65,16/10/2017,52
77,29/09/2017,52
2,08/12/2017,52
61,06/02/2018,52
16,17/12/2017,52
41,08/12/2017,52
39,29/12/2017,52
37,02/11/2017,52
63,22/01/2018,52
11,30/12/2017,52
83,25/12/2017,52
38,16/10/2017,52
81,04/01/2018,52
30,23/10/2017,52
38,30/09/2017,52
53,16/12/2017,52
58,31/01/2018,52
67,03/11/2017,52
85,30/01/2018,52
39,03/01/2018,52
60,10/11/2017,52
55,19/12/2017,52
19,08/01/2018,52
77,14/11/2017,52
78,25/12/2017,52
30,29/11/2017,52
99,19/01/2018,52
85,28/12/2017,52
77,18/12/2017,52
63,06/11/2017,52
14,06/12/2017,52
71,16/11/2017,52
73,21/12/2017,52
81,26/10/2017,52
77,16/10/2017,52
77,05/12/2017,52
32,19/10/2017,52
26,12/01/2018,52
8,30/01/2018,52
61,18/02/2018,52
80,14/12/2017,52
39,11/11/2017,52
49,25/01/2018,52
12,02/01/2018,52
68,18/11/2017,52
94,15/12/2017,52
20,30/01/2018,52
47,21/10/2017,52
30,22/11/2017,52
90,03/01/2018,52
42,12/11/2017,52
20,05/02/2018,52
47,29/10/2017,52
80,18/12/2017,52
60,26/12/2017,52
50,17/01/2018,52
22,25/12/2017,52
64,07/10/2017,52
70,01/01/2018,52
28,06/12/2017,52
33,19/01/2018,52
25,13/10/2017,52
23,26/02/2018,52
61,11/12/2017,53
48,21/01/2018,53
67,14/10/2017,53
38,28/12/2017,53
47,29/11/2017,53
38,22/11/2017,53
30,29/10/2017,53
41,17/11/2017,53
75,01/01/2018,53
37,16/12/2017,53
63,11/11/2017,53
11,16/12/2017,53
87,02/02/2018,53
63,26/11/2017,53
75,15/01/2018,53
31,05/10/2017,53
10,03/02/2018,53
3,24/10/2017,53
81,04/12/2017,53
14,05/01/2018,53
96,29/12/2017,53
40,18/12/2017,53
80,23/12/2017,53
39,10/11/2017,53
41,29/11/2017,53
64,07/11/2017,53
2,06/11/2017,53
26,29/12/2017,53
71,14/10/2017,53
77,15/12/2017,53
86,20/01/2018,53
25,25/10/2017,53
81,27/10/2017,53
78,24/12/2017,53
56,04/10/2017,53
2,02/11/2017,53
23,07/02/2018,53
41,07/02/2018,53
79,27/10/2017,53
10,31/12/2017,53
49,09/02/2018,53
2,13/11/2017,53
68,28/09/2017,53
71,23/09/2017,53
11,29/10/2017,53
48,16/01/2018,53
35,10/12/2017,53
37,05/12/2017,53
48,05/01/2018,53
68,20/11/2017,53
26,21/01/2018,53
42,28/11/2017,53
80,14/01/2018,53
28,10/12/2017,53
78,03/11/2017,53
92,24/12/2017,53
47,20/11/2017,53
94,03/12/2017,53
35,29/01/2018,53
32,21/10/2017,53
38,07/11/2017,53
15,28/01/2018,53
23,28/11/2017,53
61,05/02/2018,53
38,16/11/2017,53
33,27/12/2017,53
28,15/10/2017,53
23,11/01/2018,53
19,06/11/2017,53
10,15/02/2018,53
60,16/12/2017,53
35,08/02/2018,53
49,16/11/2017,53
40,17/11/2017,53
41,03/12/2017,53
68,25/10/2017,53
65,29/10/2017,53
48,02/12/2017,53
61,13/02/2018,53
56,24/12/2017,53
80,13/01/2018,53
72,15/11/2017,53
78,09/01/2018,53
65,19/11/2017,53
14,24/12/2017,53
2,14/12/2017,53
24,31/01/2018,53
55,14/01/2018,53
97,14/11/2017,53
66,04/01/2018,53
42,22/09/2017,53
77,23/11/2017,53
68,30/11/2017,53
38,12/11/2017,53
94,17/12/2017,53
17,10/01/2018,53
33,13/02/2018,53
28,24/11/2017,53
2,01/01/2018,53
66,29/11/2017,53
26,04/02/2018,53
6,19/10/2017,53
29,06/11/2017,53
15,01/02/2018,53
80,21/01/2018,53
38,13/10/2017,53
33,02/01/2018,53
78,03/01/2018,53
37,22/09/2017,53
58,19/12/2017,53
81,25/12/2017,53
80,02/11/2017,53
12,11/11/2017,53
2,30/12/2017,53
11,21/11/2017,53
23,14/02/2018,53
100,07/02/2018,53
23,23/12/2017,53
96,30/11/2017,53
96,27/11/2017,53
28,03/11/2017,53
47,02/11/2017,53
19,25/12/2017,53
94,30/10/2017,53
3,30/10/2017,53
65,31/10/2017,53
50,18/01/2018,53
31,12/12/2017,54
42,16/10/2017,54
2,19/10/2017,54
75,09/01/2018,54
23,09/02/2018,54
75,05/01/2018,54
64,22/10/2017,54
39,30/10/2017,54
19,06/12/2017,54
80,03/01/2018,54
27,09/11/2017,54
72,17/10/2017,54
39,19/11/2017,54
55,11/11/2017,54
19,02/01/2018,54
78,17/10/2017,54
14,29/01/2018,54
67,29/10/2017,54
49,17/01/2018,54
48,27/12/2017,54
78,06/12/2017,54
35,10/02/2018,54
71,20/11/2017,54
67,23/10/2017,54
16,29/11/2017,54
29,03/01/2018,54
71,11/10/2017,54
6,12/10/2017,54
16,18/11/2017,54
80,26/11/2017,54
56,21/11/2017,54
94,06/12/2017,54
31,08/11/2017,54
79,14/11/2017,54
55,26/11/2017,54
53,10/01/2018,54
68,19/10/2017,54
97,04/01/2018,54
66,26/11/2017,54
29,03/12/2017,54
11,31/10/2017,54
77,16/12/2017,54
78,01/01/2018,54
55,22/01/2018,54
41,20/12/2017,54
60,24/12/2017,54
10,10/12/2017,54
55,28/11/2017,54
39,23/01/2018,54
30,26/11/2017,54
29,08/11/2017,54
73,10/11/2017,54
41,11/02/2018,54
56,19/10/2017,54
66,01/12/2017,54
21,17/01/2018,54
6,03/11/2017,54
47,05/11/2017,54
39,06/01/2018,54
38,06/11/2017,54
17,28/12/2017,54
6,26/10/2017,54
35,03/02/2018,54
79,04/11/2017,54
92,11/01/2018,54
38,27/12/2017,54
38,15/12/2017,54
12,31/12/2017,54
39,20/01/2018,54
72,25/11/2017,54
49,25/12/2017,54
12,21/12/2017,54
14,24/01/2018,54
42,03/12/2017,54
42,03/11/2017,54
27,12/10/2017,54
37,26/11/2017,54
78,20/11/2017,54
28,02/12/2017,54
85,01/02/2018,54
40,30/10/2017,54
85,04/02/2018,54
27,05/11/2017,54
5,10/01/2018,54
76,30/10/2017,54
48,25/10/2017,54
36,26/02/2018,54
38,05/10/2017,54
41,17/12/2017,54
49,27/11/2017,54
25,20/10/2017,54
22,12/02/2018,54
28,09/11/2017,54
64,24/10/2017,54
92,03/11/2017,54
56,12/11/2017,54
38,01/10/2017,54
35,24/12/2017,54
78,15/11/2017,54
10,22/12/2017,54
42,05/11/2017,54
48,06/01/2018,54
58,06/01/2018,54
43,07/01/2018,54
80,25/11/2017,54
10,30/01/2018,54
98,23/11/2017,54
55,06/12/2017,54
71,27/11/2017,54
29,23/11/2017,54
59,30/01/2018,54
98,19/11/2017,54
66,30/12/2017,54
19,12/01/2018,54
10,15/01/2018,54
78,25/10/2017,54
70,18/12/2017,54
88,12/12/2017,54
80,17/10/2017,54
66,01/01/2018,54
22,14/01/2018,54
27,27/10/2017,54
61,10/12/2017,54
97,25/12/2017,54
78,19/12/2017,54
23,16/12/2017,54
62,18/02/2018,54
8,12/01/2018,54
23,04/02/2018,54
10,01/12/2017,54
28,14/10/2017,54
66,22/12/2017,54
80,04/12/2017,54
23,09/12/2017,54
50,05/01/2018,54
49,25/11/2017,54
77,25/10/2017,54
2,26/11/2017,54
68,28/10/2017,54
32,01/10/2017,54
58,25/12/2017,54
68,29/09/2017,54
46,02/01/2018,54
63,09/01/2018,54
26,19/01/2018,54
94,20/12/2017,54
100,12/01/2018,54
78,29/10/2017,54
99,04/01/2018,54
37,28/11/2017,54
38,25/09/2017,55
48,13/01/2018,55
47,11/11/2017,55
31,31/12/2017,55
98,11/12/2017,55
58,08/01/2018,55
99,16/01/2018,55
80,06/12/2017,55
20,31/01/2018,55
98,10/11/2017,55
6,24/10/2017,55
55,31/10/2017,55
71,17/09/2017,55
68,01/12/2017,55
49,06/02/2018,55
2,12/11/2017,55
16,01/12/2017,55
31,28/12/2017,55
55,12/11/2017,55
50,26/12/2017,55
23,12/01/2018,55
55,26/12/2017,55
79,05/11/2017,55
49,31/01/2018,55
56,11/12/2017,55
80,05/11/2017,55
78,18/12/2017,55
98,26/12/2017,55
56,06/12/2017,55
77,31/10/2017,55
99,28/01/2018,55
63,07/11/2017,55
46,05/01/2018,55
2,23/12/2017,55
16,03/12/2017,55
14,16/01/2018,55
62,17/02/2018,55
12,20/11/2017,55
98,04/01/2018,55
41,03/01/2018,55
83,20/12/2017,55
12,04/01/2018,55
22,01/01/2018,55
23,17/12/2017,55
20,19/01/2018,55
67,08/10/2017,55
2,24/11/2017,55
40,25/12/2017,55
10,07/12/2017,55
23,17/02/2018,55
26,09/01/2018,55
29,17/11/2017,55
11,02/11/2017,55
71,01/10/2017,55
30,15/11/2017,55
71,18/10/2017,55
98,31/12/2017,55
53,23/11/2017,55
29,03/11/2017,55
42,20/10/2017,55
37,16/09/2017,55
9,02/01/2018,55
11,17/12/2017,55
15,15/02/2018,55
87,27/01/2018,55
3,12/10/2017,55
14,25/12/2017,55
73,24/09/2017,55
35,27/12/2017,55
5,09/01/2018,55
11,15/01/2018,55
31,12/11/2017,55
83,26/11/2017,55
14,17/01/2018,55
66,08/01/2018,55
19,30/10/2017,55
48,02/01/2018,55
48,01/12/2017,55
75,27/12/2017,55
14,12/12/2017,55
60,08/12/2017,55
80,24/11/2017,55
14,25/11/2017,55
83,04/01/2018,55
41,13/02/2018,55
2,10/11/2017,55
98,13/11/2017,55
94,16/12/2017,55
39,03/12/2017,55
38,23/10/2017,55
61,09/12/2017,55
67,30/10/2017,55
81,27/11/2017,55
33,12/01/2018,55
73,17/10/2017,55
36,07/02/2018,55
17,02/01/2018,55
53,30/12/2017,55
96,20/12/2017,55
55,07/11/2017,55
87,06/12/2017,55
42,19/09/2017,55
16,20/12/2017,55
41,19/02/2018,55
2,17/10/2017,55
99,02/02/2018,55
40,31/10/2017,55
56,02/11/2017,55
77,07/12/2017,55
73,04/12/2017,55
100,19/02/2018,55
76,15/10/2017,55
71,28/11/2017,55
31,24/11/2017,55
19,15/11/2017,55
48,03/12/2017,55
35,06/12/2017,55
29,11/12/2017,55
77,30/09/2017,55
23,25/01/2018,55
31,14/12/2017,55
6,09/10/2017,55
16,07/12/2017,55
30,21/10/2017,55
56,27/11/2017,55
23,08/12/2017,55
85,08/02/2018,55
11,02/01/2018,55
20,28/01/2018,55
73,26/09/2017,55
96,28/12/2017,55
96,14/11/2017,55
10,29/01/2018,55
42,17/09/2017,56
31,30/12/2017,56
78,28/09/2017,56
77,22/10/2017,56
33,29/01/2018,56
56,23/10/2017,56
49,15/02/2018,56
29,30/12/2017,56
20,08/01/2018,56
16,04/12/2017,56
53,14/01/2018,56
37,01/12/2017,56
17,30/12/2017,56
58,03/11/2017,56
75,03/12/2017,56
35,06/02/2018,56
71,14/11/2017,56
55,02/12/2017,56
66,12/12/2017,56
50,22/12/2017,56
35,23/01/2018,56
73,24/12/2017,56
41,17/02/2018,56
20,24/01/2018,56
97,16/12/2017,56
79,28/09/2017,56
78,17/01/2018,56
60,07/01/2018,56
48,04/11/2017,56
71,19/11/2017,56
37,09/12/2017,56
77,13/12/2017,56
79,02/10/2017,56
77,01/10/2017,56
2,04/11/2017,56
37,07/11/2017,56
87,24/01/2018,56
41,27/12/2017,56
87,08/12/2017,56
36,21/01/2018,56
2,27/11/2017,56
90,14/12/2017,56
26,03/01/2018,56
30,02/11/2017,56
58,22/11/2017,56
21,25/12/2017,56
92,17/11/2017,56
21,22/12/2017,56
38,23/11/2017,56
100,17/01/2018,56
11,09/01/2018,56
38,14/11/2017,56
35,13/01/2018,56
42,17/10/2017,56
61,20/01/2018,56
92,10/11/2017,56
85,12/02/2018,56
49,15/01/2018,56
98,28/12/2017,56
37,07/10/2017,56
88,03/12/2017,56
26,18/12/2017,56
97,22/12/2017,56
35,18/12/2017,56
80,16/12/2017,56
66,12/01/2018,56
100,10/01/2018,56
19,24/11/2017,56
41,05/11/2017,56
85,18/02/2018,56
67,13/10/2017,56
27,22/10/2017,56
75,28/11/2017,56
38,10/11/2017,56
88,30/12/2017,56
56,30/11/2017,56
61,28/01/2018,56
80,27/01/2018,56
79,12/10/2017,56
56,25/11/2017,56
42,15/11/2017,56
81,29/09/2017,56
56,10/11/2017,56
10,28/01/2018,56
55,16/12/2017,56
24,01/02/2018,56
23,13/02/2018,56
49,06/11/2017,56
94,13/11/2017,56
92,18/12/2017,56
41,04/01/2018,56
46,01/01/2018,56
80,13/11/2017,56
94,04/11/2017,56
75,11/01/2018,56
12,19/11/2017,56
67,25/10/2017,56
75,05/12/2017,56
6,08/10/2017,56
31,06/10/2017,56
35,02/02/2018,56
40,27/12/2017,56
42,05/10/2017,56
78,20/10/2017,56
19,05/01/2018,56
80,08/01/2018,56
11,20/01/2018,56
88,07/12/2017,56
92,07/11/2017,56
36,28/01/2018,56
96,09/12/2017,56
29,09/11/2017,56
22,01/12/2017,56
35,26/01/2018,56
98,07/11/2017,56
32,25/09/2017,56
97,31/12/2017,56
60,18/12/2017,56
78,08/10/2017,57
77,24/10/2017,57
43,05/01/2018,57
13,25/12/2017,57
20,16/12/2017,57
68,27/10/2017,57
23,14/12/2017,57
43,02/01/2018,57
14,11/01/2018,57
11,10/12/2017,57
66,28/11/2017,57
65,06/10/2017,57
80,19/12/2017,57
80,11/01/2018,57
100,02/02/2018,57
37,24/11/2017,57
11,14/10/2017,57
73,14/09/2017,57
19,30/01/2018,57
36,01/02/2018,57
64,10/11/2017,57
58,27/11/2017,57
17,05/01/2018,57
37,15/09/2017,57
14,01/01/2018,57
28,07/10/2017,57
99,27/01/2018,57
88,27/12/2017,57
63,10/12/2017,57
100,26/01/2018,57
6,23/10/2017,57
8,25/12/2017,57
55,24/12/2017,57
16,25/12/2017,57
56,22/12/2017,57
31,05/01/2018,57
3,14/10/2017,57
65,15/11/2017,57
23,11/02/2018,57
90,07/01/2018,57
50,15/12/2017,57
94,23/12/2017,57
12,16/11/2017,57
70,07/12/2017,57
29,30/10/2017,57
81,23/10/2017,57
99,16/02/2018,57
37,01/11/2017,57
43,26/12/2017,57
32,12/09/2017,57
42,11/10/2017,57
26,09/12/2017,57
29,17/12/2017,57
58,26/10/2017,57
96,04/12/2017,57
55,16/01/2018,57
43,05/11/2017,57
56,01/10/2017,57
10,12/01/2018,57
90,07/12/2017,57
67,10/11/2017,57
29,01/11/2017,57
37,18/11/2017,57
29,01/12/2017,57
32,22/09/2017,57
20,07/12/2017,57
32,18/09/2017,57
73,05/10/2017,57
31,29/10/2017,57
72,01/10/2017,57
20,24/12/2017,57
39,12/01/2018,57
11,15/11/2017,57
10,04/01/2018,57
68,17/10/2017,57
71,20/10/2017,57
90,11/01/2018,57
19,26/11/2017,57
63,23/01/2018,57
81,06/10/2017,57
65,18/09/2017,57
36,10/02/2018,57
32,12/10/2017,57
12,01/01/2018,57
76,23/10/2017,57
66,05/01/2018,57
73,30/11/2017,57
3,16/10/2017,57
14,08/01/2018,57
86,30/12/2017,57
15,23/01/2018,57
79,01/11/2017,57
66,10/01/2018,57
94,20/10/2017,57
36,25/01/2018,57
58,03/12/2017,57
91,09/01/2018,57
69,07/01/2018,57
5,27/12/2017,57
60,03/11/2017,57
38,08/12/2017,57
99,17/02/2018,57
36,27/12/2017,57
46,20/12/2017,57
48,30/11/2017,57
53,07/12/2017,57
37,21/11/2017,57
16,30/11/2017,57
23,24/02/2018,57
20,25/01/2018,57
73,10/09/2017,57
60,05/01/2018,57
73,10/12/2017,57
20,06/01/2018,57
26,29/01/2018,57
41,26/10/2017,57
94,10/12/2017,57
61,04/01/2018,57
69,08/01/2018,57
33,16/12/2017,57
88,16/12/2017,57
96,15/12/2017,58
2,30/10/2017,58
20,10/02/2018,58
65,02/10/2017,58
65,29/09/2017,58
63,30/01/2018,58
35,07/02/2018,58
77,27/11/2017,58
43,04/12/2017,58
67,24/10/2017,58
94,27/12/2017,58
39,08/01/2018,58
40,21/12/2017,58
78,14/10/2017,58
63,18/10/2017,58
76,03/11/2017,58
42,23/09/2017,58
27,01/11/2017,58
78,14/12/2017,58
8,04/02/2018,58
36,13/01/2018,58
96,07/11/2017,58
60,19/11/2017,58
67,04/11/2017,58
99,31/12/2017,58
31,15/11/2017,58
61,09/01/2018,58
72,09/10/2017,58
49,18/01/2018,58
40,13/11/2017,58
55,07/12/2017,58
87,06/11/2017,58
38,19/12/2017,58
19,16/12/2017,58
92,11/12/2017,58
53,31/12/2017,58
49,22/01/2018,58
79,07/11/2017,58
53,12/01/2018,58
46,15/12/2017,58
29,20/11/2017,58
27,17/10/2017,58
39,11/12/2017,58
81,01/12/2017,58
36,14/01/2018,58
26,05/02/2018,58
12,17/11/2017,58
87,27/12/2017,58
67,05/11/2017,58
25,09/10/2017,58
72,18/11/2017,58
14,01/11/2017,58
63,09/12/2017,58
11,22/10/2017,58
98,14/12/2017,58
35,17/12/2017,58
81,11/10/2017,58
46,14/12/2017,58
67,06/11/2017,58
73,29/09/2017,58
45,10/01/2018,58
99,14/01/2018,58
46,06/01/2018,58
61,16/12/2017,58
68,09/11/2017,58
11,10/11/2017,58
35,23/12/2017,58
55,27/10/2017,58
81,23/11/2017,58
99,23/11/2017,58
26,11/02/2018,58
9,08/01/2018,58
66,02/11/2017,58
81,27/12/2017,58
94,19/12/2017,58
63,03/02/2018,58
21,13/12/2017,58
30,24/11/2017,58
36,16/02/2018,58
61,16/11/2017,58
92,26/12/2017,58
42,29/11/2017,58
6,16/10/2017,58
49,03/02/2018,58
29,29/12/2017,58
19,24/12/2017,58
63,04/12/2017,58
92,24/11/2017,58
63,24/12/2017,58
49,17/11/2017,58
71,21/10/2017,58
37,29/10/2017,58
58,29/10/2017,58
97,01/10/2017,58
32,24/09/2017,58
14,10/11/2017,58
19,02/11/2017,58
59,23/01/2018,58
87,19/12/2017,58
41,31/12/2017,58
63,16/10/2017,58
99,09/01/2018,58
26,10/01/2018,58
65,28/09/2017,58
33,31/01/2018,58
96,13/01/2018,58
14,28/10/2017,58
94,25/11/2017,58
50,30/12/2017,58
43,13/11/2017,58
67,02/11/2017,58
38,05/12/2017,58
58,19/01/2018,58
14,15/11/2017,58
98,29/11/2017,58
98,21/12/2017,58
61,24/01/2018,58
61,19/12/2017,58
64,29/10/2017,58
19,03/11/2017,58
73,27/09/2017,58
97,28/12/2017,58
95,09/01/2018,58
40,31/12/2017,58
14,17/12/2017,58
87,11/12/2017,58
77,20/11/2017,58
43,19/12/2017,58
80,23/01/2018,58
77,16/09/2017,58
85,21/01/2018,58
97,05/01/2018,58
78,01/11/2017,58
14,17/10/2017,59
61,26/11/2017,59
76,19/10/2017,59
99,24/01/2018,59
26,21/12/2017,59
99,25/12/2017,59
87,23/12/2017,59
78,26/09/2017,59
19,14/12/2017,59
95,12/01/2018,59
65,03/11/2017,59
96,06/12/2017,59
47,15/11/2017,59
88,20/12/2017,59
50,07/01/2018,59
94,01/12/2017,59
31,10/10/2017,59
73,08/10/2017,59
31,16/12/2017,59
29,28/10/2017,59
100,13/02/2018,59
81,14/12/2017,59
78,04/10/2017,59
59,10/01/2018,59
16,21/12/2017,59
63,27/12/2017,59
60,14/10/2017,59
47,16/11/2017,59
73,16/10/2017,59
98,23/12/2017,59
59,24/01/2018,59
39,17/10/2017,59
48,15/12/2017,59
41,21/12/2017,59
63,19/12/2017,59
92,28/12/2017,59
80,21/10/2017,59
87,02/12/2017,59
83,17/11/2017,59
63,20/12/2017,59
41,26/12/2017,59
39,18/01/2018,59
16,02/12/2017,59
65,26/09/2017,59
92,19/12/2017,59
96,22/11/2017,59
38,21/11/2017,59
88,11/12/2017,59
50,13/12/2017,59
33,06/12/2017,59
48,09/01/2018,59
38,16/12/2017,59
20,26/12/2017,59
14,19/10/2017,59
11,13/11/2017,59
39,18/10/2017,59
66,07/11/2017,59
41,09/11/2017,59
96,01/01/2018,59
97,23/12/2017,59
31,28/11/2017,59
39,17/12/2017,59
72,29/10/2017,59
18,31/12/2017,59
73,05/12/2017,59
63,24/11/2017,59
23,05/02/2018,59
14,05/11/2017,59
48,18/12/2017,59
22,04/02/2018,59
96,31/10/2017,59
69,10/01/2018,59
45,11/01/2018,59
97,13/11/2017,59
97,02/01/2018,59
87,18/01/2018,59
72,11/11/2017,59
61,17/02/2018,59
81,18/11/2017,59
46,09/01/2018,59
37,12/11/2017,59
61,19/02/2018,59
8,02/02/2018,59
23,04/12/2017,59
73,02/12/2017,59
33,17/12/2017,59
75,08/12/2017,59
41,15/01/2018,59
35,30/01/2018,59
83,02/11/2017,59
41,28/12/2017,59
6,29/10/2017,59
80,27/12/2017,59
68,29/10/2017,59
60,06/11/2017,59
13,29/12/2017,59
97,08/01/2018,59
75,26/12/2017,59
31,03/12/2017,59
11,03/11/2017,59
66,23/11/2017,59
28,01/11/2017,59
49,08/01/2018,59
25,08/10/2017,59
65,04/11/2017,59
65,14/11/2017,59
98,06/11/2017,59
53,05/12/2017,59
46,25/11/2017,59
36,21/02/2018,59
38,12/10/2017,59
11,30/11/2017,59
9,28/12/2017,59
25,10/11/2017,59
99,03/02/2018,59
78,03/12/2017,59
97,26/12/2017,59
49,20/10/2017,59
14,10/01/2018,59
